"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
434.0,3.0,82186.92865696084,18534.015082461832,273.74530486239735,28088.986242954303,2995.118907445715,124.58771316655348,29.581610673713946,13.983069799076414
435.0,3.0,82868.76042204569,19145.72690361877,174.79963561546117,8438.141911118846,3226.004076127278,119.2417632153091,27.78873244866562,18.142548049710694
436.0,3.0,83304.22497516935,84962.84803129337,113.62754856905568,4244.551573554952,3384.06626596954,114.300691607616,25.470801538046693,14.639222644311916
437.0,3.0,83535.59458495906,40237.42222853415,169.78775880442095,8419.972458974875,3246.780256909929,119.50490623677582,27.263888212959717,17.19732421998113
438.0,3.0,83737.67229037412,37720.66055313017,110.25594035748804,6110.0574479452025,3304.4746359972573,150.8576733936224,43.94585663900455,12.625919910387259
439.0,3.0,84499.8772415209,43498.8900686534,304.3614541321031,80391.54398162072,2123.981059252063,158.2334416273334,45.61144206693277,7.69361979018115
440.0,3.0,85600.42258021355,97973.97927702592,121.37744943811224,4673.636065330928,3352.052195239724,145.24169467955988,41.0207278757379,19.21609517835973
441.0,3.0,85915.2833185079,62672.12841879216,177.84324338481696,9214.820328231137,3273.912362236001,195.08695685698203,72.90089427450083,28.037617595587626
442.0,3.0,85915.22498025428,109621.85391274349,117.35397326772569,3845.973432682298,3315.6963484519365,97.40308806275033,19.174543903340524,14.704354699911946
443.0,3.0,85881.34781615458,111897.22509446382,228.61607741551967,18080.579072391105,2930.449170741384,134.97823465752515,35.879283394845125,16.391054447539318
444.0,3.0,85952.01080025498,87776.45923338777,138.99070669199182,7559.102758022486,3187.2485888260835,145.06812076993933,41.38574732375338,15.575971476718378
445.0,3.0,86957.73488749085,98718.0128514673,94.44227561703389,3279.216730507335,3227.7159001127543,128.70271939540763,33.66889936414813,14.729899032614208
446.0,3.0,88462.2491358446,96301.4670771697,133.06940217261945,7394.577397687905,3280.901183591907,105.17608866004774,21.598344712756624,10.642821645078527
447.0,3.0,88905.47792070132,54988.010324872295,104.08325781268819,3275.625164234262,3243.8542340158206,97.51952781134605,19.501425682513762,13.60967845410428
448.0,3.0,95718.40624559345,34492.770593917085,95.18915012111117,3021.5604651648587,3290.3549878307654,104.05272833867997,22.036528744955017,13.165352074986753
449.0,3.0,95973.1330213398,55151.97740939751,59.55015168220113,1503.1055547267536,3397.574519823953,133.12715817602518,34.205042722402915,13.24121916477136
450.0,3.0,97094.74727963547,90315.95520918276,135.06238368198953,7697.402462730245,3226.3523213137028,106.53244044032778,21.807795847375367,10.666456571810258
451.0,3.0,98046.87835824925,55503.66498798998,139.39084567873547,6885.766161440371,3308.6014970809983,129.42571704807773,33.385024862237,15.355092545069196
452.0,3.0,100802.7279621132,63751.142355483906,99.15779848491573,4291.832220330023,3324.9209646348136,132.5560877413746,34.44345199398178,12.787627137903007
453.0,3.0,101438.56506435282,114460.3314105251,98.15809346990494,3120.537886844833,3347.7757552431444,109.45123244562363,23.921352451202722,14.24072624050087
454.0,3.0,102295.52675405615,104844.37044145455,126.55863980120944,4919.380998502343,3308.569809354427,122.9315437715211,29.40435829612471,16.825822804803405
455.0,3.0,103068.16695071793,45580.329149254474,104.97318212947508,5330.224317861285,3369.792889945112,132.20508523537745,35.571674573115345,11.518160520141638
456.0,3.0,103342.20522651018,62573.725199344364,145.0334530483919,8775.115665966272,3230.321522659335,108.06638210330159,23.192472482417198,10.938572731984
457.0,3.0,103972.2927532605,71335.6277534932,201.45163681224543,15832.136669691814,3001.052340465596,136.10690754034889,37.167341124280796,14.665668250052132
458.0,3.0,104906.67866170603,48984.857115369385,130.72052384577478,6840.010984099387,3333.2691487021148,149.9710559719446,42.94264343687849,15.737430578279204
459.0,3.0,105380.76033741405,78251.77317460196,121.79178773797985,5138.805744931757,3282.5695481770485,140.38126756133408,39.86421909276029,17.020526869988927
460.0,3.0,107663.33480834257,79081.44856023103,292.13024792259023,35652.553234185754,2801.5294068729754,115.10115706935909,26.65584788280694,11.615108843664723
461.0,3.0,107787.02131274933,63414.910725188565,146.00209837782063,8094.259989313608,3289.7608513954974,134.01073830750082,34.13334596492542,14.838171964256317
462.0,3.0,109575.83670488356,61354.8974290011,153.55885166422783,6374.370240058011,3162.8657023911564,116.08989426947481,26.44198555137348,18.048969883871777
463.0,3.0,110019.5295183511,78766.34373439862,134.69843162078539,5821.066811429453,3304.1654040734675,104.23947928625353,21.654564088369586,13.695410697424617
464.0,3.0,110420.63277382527,31835.343176630093,142.1880924453615,11874.788424684426,3126.8163395520182,182.76028030858052,64.51796114725127,13.068522101013672
465.0,3.0,110475.72787437013,47845.713675166335,215.1472638622854,13245.515111705281,3103.0339475892756,128.49272981816046,32.4572927174932,18.85476351633681
466.0,3.0,110543.24516374384,109606.00348541791,110.60398674637362,3861.1363636875626,3186.1465733981413,93.97258863769052,18.537802686701024,12.577525666304316
467.0,3.0,111357.78901249293,23789.303605203935,208.86944232169625,13866.501290439666,3106.7683650583754,110.87278134197439,24.25593851367798,14.683415005406374
468.0,3.0,114402.5550801225,57374.23002300973,126.50849411804536,6689.005916515723,3303.4081279814063,140.01482699211556,37.81281994591426,14.087155240560387
469.0,3.0,117188.9903341136,61352.43079993894,110.08942112191177,4972.5331223296325,3253.5715786602927,112.00641572055032,25.77613459758379,11.52182917120587
470.0,3.0,117272.98530983081,71001.01297561085,155.77334522370114,8307.330791091286,3297.0912093268144,107.79742388877885,22.62837595667503,13.270429193628217
471.0,3.0,120601.75860881162,66895.52639643368,277.3466183688654,28993.35021798617,2882.2943596235837,169.41472403317377,58.478074402618326,18.849085008142968
472.0,3.0,120923.18162983337,46966.921030433776,208.9148941771818,15709.122362191449,3043.2039148384956,91.92127523613745,16.622542173554823,10.802392295234911
473.0,3.0,121124.6925391549,13465.591200926068,98.07970541152277,2638.783938672789,3385.7284393357054,113.2206251892019,25.549001545835452,17.36172024447268
474.0,3.0,121633.54511976989,39202.94746085995,99.68831526214572,3053.150445269937,3235.436864190652,134.6593849725149,36.82659719959984,18.410490706556697
475.0,4.0,1375.3097858951935,56926.99989449712,136.81073770123237,7002.7600209664615,3258.7641774479853,136.1280798458683,34.62869853393803,15.293757621884092
476.0,4.0,2098.1449070035455,16499.78016999226,100.28687329857891,2935.0328412555764,3350.1559053159294,86.54526232411943,15.26694082246402,12.54343154524831
477.0,4.0,4303.578288145648,56180.97408123172,231.01915317890158,20046.809940743067,2945.6158508548806,102.96235420366918,21.194948535650877,11.569886714074983
478.0,4.0,4594.769396011889,41228.43699621487,388.5198452434959,108575.25658294394,2033.9058740030198,111.07016320086254,24.268200191869724,6.5587798879376376
479.0,4.0,4719.1515050633825,122324.84762754217,200.81900304349026,13778.986986625348,3015.6141638045938,124.56789978817177,30.40314249831263,15.329924117228517
480.0,4.0,5595.899221694808,73090.66448210257,237.42285568433127,17398.59544837797,3037.281831775705,122.68427224964422,29.953044665928438,16.705080664152305
481.0,4.0,8175.725548492971,9704.629197712216,115.25551777710146,4369.919588376072,3293.9556068901024,117.15094096144095,26.87922568684428,14.988630549938602
482.0,4.0,9136.009035204399,24186.592838783537,115.86603363985314,4165.6079830609515,3340.3782367553977,141.96117245843791,39.34313353993081,19.205207536264723
483.0,4.0,9916.762957084853,66366.07942582501,187.60708004931493,10376.534452082704,3108.41477926676,104.43394881432235,21.46516930546312,14.916837779898112
484.0,4.0,10252.392953361332,47977.209647010466,188.2293760305995,10201.402233787823,3141.829693150742,93.38322579077936,17.370395811933935,13.681337751594862
485.0,4.0,10556.11530297387,21237.421329675795,141.6175374972331,6977.363831809162,3237.8868342381984,137.38811666802258,37.471044721699144,16.590040199327365
486.0,4.0,10521.749506802065,78617.05685200855,100.85690330353194,4418.961305291223,3320.4497600721415,121.36707562744824,29.28772163335946,11.781335931545032
487.0,4.0,11676.975454843408,60144.811212838205,128.73721391687505,4408.853427848763,3278.5754138185152,102.67318276637006,21.39266345768302,16.24872898763485
488.0,4.0,12781.29477045759,79718.02562843669,119.98215272336648,3783.331889838589,3293.0265299430853,110.2828524601677,24.292593147927114,17.648131378162052
489.0,4.0,15315.657557858498,98618.33825735403,92.92290873899415,2891.2170196407515,3320.5877299204653,99.94814742002812,20.46883665742002,12.605989587052084
490.0,4.0,16360.97162736408,45871.491573474894,134.765666219267,5132.878702645068,3237.5359220939995,133.2198752408549,37.242065302460475,19.788240996127904
491.0,4.0,16577.594046742066,37959.059854965504,85.9368505805539,2988.6102351915974,3334.3856176289883,96.89510723858713,19.093753073587745,10.145568506686326
492.0,4.0,17300.527220588356,100374.13306665776,96.24105132092043,3066.825110390714,3392.0541295661574,131.66028962908374,33.82361200801137,16.714489556062215
493.0,4.0,18553.934486248178,88342.47720769934,159.4475943879611,7370.2503445112525,3178.124535009898,112.43923098880295,24.862296617546097,16.314638409064543
494.0,4.0,18767.625571902066,9508.331005088497,153.32231162335742,5669.037021562052,3327.1687933870758,120.83495465658505,29.1035562263889,21.036903542827474
495.0,4.0,19367.773996359883,6105.643526903393,119.92141723586455,4272.753677024618,3287.5624462066176,120.03318027044446,29.225946418454495,16.98586556631591
496.0,4.0,21063.3993972663,12646.24773554791,105.67276062601991,4861.340630755112,3315.0529945315707,143.69687539588023,41.112333429960984,13.881671690637559
497.0,4.0,21403.54562373993,37731.060166824296,121.21083359793677,5549.730464349871,3288.2444323146697,81.85689613821964,13.86227530670584,9.210052749933817
498.0,4.0,21631.58261370953,43379.184063538494,125.49835665296675,3855.457322911631,3321.868821792387,135.8414443059468,36.238083270538915,23.277705355917373
499.0,4.0,24447.137796946452,42296.343209942155,121.00358190602071,4931.69437578018,3332.3211302345617,140.13834505699754,39.0080021478953,17.474007029060996
500.0,4.0,25277.352832485172,31889.161640865655,106.83980323455158,3777.260626010463,3287.853428535752,96.48195078028134,19.228143504692216,12.317072777096097
501.0,4.0,25938.46773520629,46093.98951516674,161.83981542961914,10569.119207297928,3185.148741698393,144.5605799366884,38.977564509822216,15.05284399064088
502.0,4.0,26565.758083026645,106409.4315668755,132.77113484021066,3936.7469463645575,3316.59642376012,99.16578378520839,19.6548170211086,18.679590364206195
503.0,4.0,27108.051489042624,40053.52264921063,106.91160438884565,3881.833943231264,3407.917974509958,105.0569682056842,21.90803295055575,13.048659863132695
504.0,4.0,27373.8971894379,113431.0714416089,192.26249494040943,11938.84948552388,3078.2481194989755,97.56394877511298,19.263910723623127,12.745889490571598
505.0,4.0,27512.95506263529,43049.58731659141,85.48033987334287,2176.89249968165,3446.385321887363,128.55158566741815,32.04694445409348,18.134575372536894
506.0,4.0,27960.12590496489,101419.51630838022,130.92272433180878,6353.576687765742,3315.590603614647,94.87390384960575,17.750762806320722,10.827082241475734
507.0,4.0,27857.01332490633,112664.99925194972,181.42783974641048,9804.544864335288,3081.4215183802517,116.40268125908902,28.724311105113525,16.43230695742025
508.0,4.0,28045.457264382163,100486.97685778813,100.93821469557041,3715.747805535221,3367.199137159144,106.77411215594522,22.829867376354734,12.355872954742756
509.0,4.0,28104.21322708499,26935.542685384797,119.14991586259538,5837.622016112015,3306.3932011296515,112.76375807544699,24.789350864595395,11.57123965059031
510.0,4.0,29013.738717739077,63061.832704935645,159.47138804679503,10782.552673680775,3183.0012267638135,98.31264005199084,19.182092972695628,9.813713460258363
511.0,4.0,30245.566659457632,79069.98860283647,106.73091754460785,4314.044147754102,3365.9667926235393,117.59859565858541,27.214521317998233,13.08489905836372
512.0,4.0,31770.64654350305,96239.551449667,76.11674033160467,3052.949767972387,3376.1217871279678,115.68917835122403,26.51689460545782,9.29621072294221
513.0,4.0,32438.67498976425,4587.960198850523,235.90968570165847,19388.150197137245,2960.8899737537517,93.45459146869511,17.20164922735294,11.337203812951397
514.0,4.0,32859.354357732525,68894.91179991653,189.43594228213072,10731.589142893192,3248.438850205687,130.67000141830414,33.39910584001638,18.34913569203537
515.0,4.0,34077.565629329794,39737.18707759617,141.45259767686028,8346.515441636137,3282.770584160511,147.36036024369707,42.1930569327083,14.844128014485413
516.0,4.0,34110.583083749065,40447.47646454886,150.31492713692097,7102.904918922637,3316.6296960791847,141.81578179162554,38.95517156747351,18.935199534952766
517.0,4.0,37010.257833220414,107573.47512570424,161.0178276275777,7650.254715261875,3164.8910104869015,95.29112163355177,18.003349788560072,13.622366812720927
518.0,4.0,37644.95136199862,48639.11390486645,102.51215808265457,5062.655084568575,3332.9718329875714,101.50501307581365,20.025832903614685,8.93275526236135
519.0,4.0,37767.27474712555,111492.82743995285,75.87022431282253,2024.7711034816384,3357.199783737613,117.72815000466849,28.015517866402206,14.104849517382595
520.0,4.0,38077.34401340788,84052.09887552758,577.8739839840098,556578.8929326506,7.103641840993507E-7,140.5891042963086,38.89472655443529,3.608375369017314
521.0,4.0,39214.12928475163,77853.5605458501,94.47985417068118,3470.015344412347,3415.563566540838,125.66181009997031,30.975853225156232,13.612443767118402
522.0,4.0,41217.73111667344,111383.39594055354,123.91963599465362,4450.039306092517,3236.415252032169,124.1862165363323,33.356346502642296,18.006715341572846
523.0,4.0,41662.963825956635,28005.50298596039,113.3818005047247,5054.293270155493,3253.8485349702587,157.23431349271073,51.26978271175042,16.790547315003348
524.0,4.0,41879.73411883617,87079.84550308972,119.87966310917773,5511.463201439219,3306.683600496427,188.0129180310441,71.72761309060179,20.549824736222856
525.0,4.0,41827.69395800261,95288.27938856371,83.34571163619405,3352.1019968590804,3321.627577604272,130.92716177924052,33.67462139014237,11.44160166749046
526.0,4.0,44719.35311382016,65129.41354808639,134.99838222565003,4997.245353154284,3230.3533807463477,125.81452897058163,32.767458541974094,19.26996769574848
527.0,4.0,46406.38272943023,15444.715295264934,218.08411260053327,15069.789750096152,3055.438478586847,111.37648501243464,24.844179057736874,14.794728556913526
528.0,4.0,46402.62111391084,111279.9107111528,254.33678891757822,26042.328088028546,2809.9720661064052,121.35345403541535,29.228699844757152,12.693060618156217
529.0,4.0,46698.76435811067,108972.38517883858,92.84233797452058,3741.1161904677247,3293.72348439472,121.90241888293397,30.10023583713241,11.845207383624775
530.0,4.0,48405.09691928466,93340.79460046107,109.56378879649269,4336.52757860635,3278.42415253205,117.93267300563029,28.47655627582133,13.74961873497664
531.0,4.0,48559.36552363538,65591.63976210773,133.71023453273497,10040.169061958026,3260.61241478462,132.64053630568992,33.458098396358814,9.963233122127201
532.0,4.0,48992.13763212806,70172.34501467091,227.9482740726661,14546.598049971444,3198.8270148900683,135.47122100219852,34.89213976749557,20.306262708942636
533.0,4.0,48974.01412117126,33861.62257252202,127.0946760026825,7205.658361543018,3266.7683649120836,164.7085686429012,52.81586111594854,15.50324682911469
534.0,4.0,49686.6623699673,68466.59500468326,140.1587493255128,7177.659852989473,3210.9360541357164,144.3160566266386,40.7899382686305,16.58878727955206
535.0,4.0,50073.08876154077,70292.42148691133,138.54733719137326,8509.910274715,3304.726027029088,121.73772257360427,28.665072738858733,11.575883682230447
536.0,4.0,52078.059665111745,14686.479485988672,348.3480400466878,73058.71515968822,2465.6781556433757,117.66280305913934,27.707019083948477,8.266640621667529
537.0,4.0,52310.00659752054,69498.95389506465,122.19150158086316,6390.905381033197,3324.088803615119,129.93555322801404,32.81039629224674,12.781082463229511
538.0,4.0,52274.49138569249,80658.56129487892,103.82575219470255,5627.372845437822,3276.2536577504006,138.1511802482175,38.372772248334535,11.15185315044522
539.0,4.0,52434.90825242893,55495.60825924432,98.00190952259729,3706.948020740406,3299.6230693728758,137.09506777543336,38.051162917609375,14.937172647348735
540.0,4.0,53875.56341087157,52559.804246641106,7.20089439368234,1282.5056655785058,3520.7284782057413,141.04893608798994,38.24510549003282,1.016296970590071
541.0,4.0,55017.222989709946,59662.78488485053,114.21669449825836,4840.449427294842,3382.545869071125,130.3485006551123,33.51917153543251,14.776278334611783
542.0,4.0,55649.22471915892,13431.396473315244,205.36563227964297,12147.413396553678,3122.650638881732,119.17676541197591,28.504775757550092,17.38927331968572
543.0,4.0,56046.08850077242,59712.91950711702,157.6978207335828,8805.83135615781,3274.050881998081,125.66246751915615,29.5762183811972,14.925547302600988
544.0,4.0,56180.72991951477,115462.90709385081,636.1914614506333,652221.1896396563,2.168862066472221E-5,120.94653115205831,29.729150712318177,3.2332692956413083
545.0,4.0,56413.89734013144,96503.02074736104,116.1226097101144,3549.859580568285,3388.0469908826735,104.03618345321071,21.641165133345115,16.634745319347182
546.0,4.0,56832.05997127401,15394.458366703615,254.00359900686777,34988.31422427464,2787.690392183196,160.56153564746566,48.84124407248719,12.444761218707825
547.0,4.0,59487.663393991264,101866.94675322427,135.18617435928704,5867.25848290138,3253.0942132587656,140.81341165293938,40.143072934795576,18.414004122287473
548.0,4.0,60018.80648198443,77654.3708503447,67.09557977905507,1771.4829503699225,3315.142908838306,132.91678360303362,36.160899230012575,14.224963587346886
549.0,4.0,61351.52012848636,120800.78590974993,212.38745114111475,19526.253816744047,2964.3146366312767,117.84401906986906,27.341421665343027,11.477049434248535
550.0,4.0,61781.464429956315,96884.76359379475,107.41692285509268,5196.9826351323945,3321.196851203529,117.84178161479666,27.33887097616964,11.041856698542208
551.0,4.0,63906.02822053943,86265.58444390979,151.0534594060352,8235.274117695822,3194.7841002242885,116.3509648383879,25.941779144864622,13.575495995190368
552.0,4.0,64405.751791069604,98059.07696637759,145.54569729805095,8395.25150230655,3183.6902864228036,124.49030265451074,31.05090612157474,13.224378599738976
553.0,4.0,66066.21614824506,54885.03470248652,101.78277360014778,5164.467897974929,3305.4748737834134,139.58303010595552,38.47559223542089,11.792819973848303
554.0,4.0,66142.18839200429,108035.70250154284,134.44602605177423,4612.672026064767,3261.891508517914,116.6985948099823,27.974402246850183,19.21408214028436
555.0,4.0,67724.61174844998,59875.68060806005,83.48935170008525,2348.4425957861904,3383.118791254596,129.01245816873137,34.16354186276219,16.10588809789422
556.0,4.0,68174.4666664265,25826.740925447815,197.0104845006598,13533.446741075259,3016.5728358333467,115.56380665915783,26.72506317296681,13.95256341721677
557.0,4.0,69071.69442694515,51748.78403672867,187.3526010226092,12044.509838405771,3147.7539872795505,113.62665006595158,25.112169997661606,13.942550976849036
558.0,4.0,69445.79545224803,80999.24082712489,43.668340261135086,1665.261034291003,3340.906185351261,141.88106447726258,40.69010043026059,6.923640871895474
559.0,4.0,70065.13838511574,47238.3452140077,86.91102975512942,2615.843497360602,3410.1122107900114,144.55713020852892,41.812840421906394,17.534468610263076
560.0,4.0,70074.87328869289,81930.66997729955,118.35276865032763,5559.065633531898,3346.9614394519704,104.6373013722917,20.958600954169164,11.138377476957512
561.0,4.0,73164.20422753388,48730.57307242402,112.98038093195973,10640.46758910499,3252.3483221935835,167.27740794324606,53.07057543761889,8.461333626314651
562.0,4.0,73672.85462101044,84736.06847644765,142.34752632482406,12971.249348962727,3205.266350993303,134.95546277912595,35.97752388993622,8.90082871635093
563.0,4.0,74515.54343031366,23550.42101006952,139.7353559022175,7708.4577191938015,3245.0533597658127,107.8927566280367,23.13209253650591,11.534776998555804
564.0,4.0,74849.0687218163,52757.64887968015,120.17568328974471,5558.131958639778,3342.7121159947437,114.38934336435692,25.75634879524933,12.530149252099573
565.0,4.0,75404.18555181047,86107.8163758831,95.96152943242835,3933.2914143173793,3343.5106893709417,159.5785854527705,49.81160258608019,15.692695855408688
566.0,4.0,75524.79981235701,58143.06610421051,132.5625771982869,4583.125853000831,3193.2349478779993,106.12140035074876,23.31247256643835,17.118992891411285
567.0,4.0,75585.43939156791,70138.29247246892,173.3141693531248,15116.545383890922,3361.9266387083917,128.56248666969765,29.784485807442536,10.768935176546677
568.0,4.0,76379.12195518128,26919.824406281943,119.2441948029019,6013.71492957636,3256.1580165125406,114.66493306509753,26.77475044326137,11.439261085786486
569.0,4.0,76396.88510859372,104658.07690583292,121.7743787875569,10454.430773776905,3328.809394017623,124.31847003016375,28.731477767738998,7.470254080240372
570.0,4.0,76859.32762935077,55678.12059775754,136.07328433997833,4510.559211258557,3262.6921210785076,111.20158704196162,25.496916618629637,19.184888590625516
571.0,4.0,77450.91525363349,36770.06597489254,158.54484667072728,6920.960713354188,3144.937336419095,135.3368763377944,37.53101506628345,20.627352331994658
572.0,4.0,77628.21256693747,81968.82640869099,126.3300606748163,7880.649605231473,3197.7821805571007,105.85672772960916,23.03431945774171,9.076633875310186
573.0,4.0,80003.64347371708,29589.436485179802,186.75268834663376,13451.995548296341,3042.481059249028,75.10402756756565,11.676001719376526,8.298039990873802
574.0,4.0,81921.55725647305,40812.65535541162,233.1912571315438,26477.42701819869,2800.7373807328418,133.16813565075458,35.39432264811913,11.517320185066323
575.0,4.0,82531.00266377877,14849.010849739994,102.53720919861298,3793.9828898435194,3406.347373759012,171.06196687016921,58.17939882252294,19.882109249396617
576.0,4.0,83677.00277691323,77752.77875888761,148.37286146706336,7632.880815113534,3185.8550524576062,117.8819941462239,28.171715341201267,14.310529076191418
577.0,4.0,84229.25001189856,41809.62143135806,182.7648418054088,12639.30692720328,3244.9484669718863,135.58640680071866,34.90048140174869,15.060994503975095
578.0,4.0,84263.92094541229,40836.75417428163,161.70864184785242,13430.720224069637,3308.153978938705,178.69198342382006,58.767901395102406,14.60474455347028
579.0,4.0,84558.46133196034,23329.85820379418,83.25305098662605,2316.625459612674,3337.3483472913827,132.36696752501808,35.95956127724478,16.650582235107226
580.0,4.0,88143.93499274302,76327.24500094178,174.16665054746647,10734.05172799285,3091.4485315056854,114.52531318516684,26.38496760695918,13.629132008904634
581.0,4.0,88252.10204727032,14647.752841826428,126.40648884523009,4287.726443636917,3279.386356922668,117.45844779463809,28.06932765614642,18.395888898422193
582.0,4.0,88488.05524590581,71787.08864202257,103.44778267900766,4487.163586017905,3350.291564432868,145.10442343943888,42.49238650836081,14.548827075217366
583.0,4.0,89584.29587370114,65851.16724111419,126.01918736412712,6084.126514738304,3256.9363750473162,140.61028746582178,39.12765569694685,15.42440921565194
584.0,4.0,90117.01359506232,98417.94780713101,141.50668684970958,5886.695498364685,3254.5105628934925,119.0596227730805,28.128086563153026,17.02563673466377
585.0,4.0,90245.57707429047,23795.359513019896,201.93703278959651,12301.401251602158,3271.8562533063814,175.3148057160577,58.178023073501876,24.34938946889209
586.0,4.0,92042.13175591802,48250.37230450168,182.8427644126291,14341.628129581948,3129.182595841994,120.29904759068606,28.761997246664677,11.818032307923392
587.0,4.0,93498.51005402008,110273.76043030106,108.91547690242773,4644.660529399996,3287.2047322579183,110.36043661392834,24.40788287589028,11.894262504804887
588.0,4.0,94071.1021806414,56173.94067789756,93.12399499398458,2852.4912530375714,3229.3451287109233,116.45910539236765,28.281480821526195,14.907988360081074
589.0,4.0,94131.66455136302,100743.833255019,295.31828047313184,36786.68887487637,2847.9430388544047,144.10645598682763,40.98423292215598,14.35684288728384
590.0,4.0,94162.52553818584,114271.33937040811,210.2046432640469,14214.216007063113,3070.646949839625,108.80261594448267,23.58604263185838,14.242459585241312
591.0,4.0,94686.90090565612,52492.485902517066,729.8521783262532,849609.915301454,2.6360611323504727E-6,160.3099924705166,51.71359800899869,4.273205428818412
592.0,4.0,95317.3000073914,61747.118234249676,91.44092475793212,2961.6810771570154,3282.450057763839,107.08452588132874,24.568209392003993,12.757309352006375
593.0,4.0,95939.11898709438,79072.63395165952,67.88005590039118,3175.3349126234543,3391.4546149174175,175.9592615568899,62.4721460469847,10.75247209053101
594.0,4.0,96151.45903033705,90065.37970539245,99.45802247765486,3915.5739459495007,3283.4446997726245,138.38882500446414,38.42457092447839,14.702406239244626
595.0,4.0,97639.18464265582,81724.39103616255,172.58110858297934,12020.477896154891,3154.4482667292955,105.09541317085736,21.59114199525512,10.996786116363511
596.0,4.0,98444.67657032245,9797.573972431455,139.98195564730108,7769.429907445981,3416.336217591238,135.12965660605633,33.60054965916435,14.331531383762572
597.0,4.0,98637.17873538026,52372.08719540345,139.25991362955082,4606.39354774971,3352.7480776606403,162.47503176853172,50.493001167647456,28.655105755717347
598.0,4.0,100981.8166084333,111317.89542827244,135.39940719719644,5328.951379292672,3214.347862202911,133.49238510090888,35.843486922425186,19.281397520852206
599.0,4.0,101242.35675686346,55049.77598483247,210.77670108612935,17393.13327473354,2998.4149733785516,127.9388842761725,31.2343015465053,13.748125896204892
600.0,4.0,102906.55098604225,94175.89972570409,134.89627883887246,7043.358994169652,3252.141744240508,91.62224397211132,16.738209918233558,10.027440938918353
601.0,4.0,103563.11627513166,83080.63122668721,129.90686854046376,5325.008595190594,3313.3991261527544,115.97618347228136,27.263348144080762,15.465195192877312
602.0,4.0,103975.03354011528,54020.74066466271,130.638925260578,8158.9679847003445,3218.4894926055968,99.70853038288735,19.647298058337405,8.840804889665105
603.0,4.0,104066.88419490584,31807.166533699332,111.72395723916799,3612.685233574279,3258.684826299216,112.8345130773495,25.81719993237665,16.40293089102887
604.0,4.0,104192.5277305356,59642.14074625792,130.28380675106638,5912.513847088479,3285.304930768906,156.3517942136715,48.53607432425383,18.83389553077477
605.0,4.0,105168.04474446445,42796.956883124934,116.99402474436317,3977.5562464670925,3209.6585466417296,93.44059875255145,17.879489883099264,13.571979388400171
606.0,4.0,106029.94024704848,67340.06252555261,116.32824306565901,4761.7752838733795,3374.6844768068227,111.0438481172322,23.33210414956809,13.300438210365863
607.0,4.0,106223.99212482193,11017.084059609573,115.90537602016163,6362.997236793059,3233.3184043010756,88.6521316465775,15.80609065949487,7.965101756958778
608.0,4.0,106280.12508094416,90344.57101961393,134.5664273323711,6811.176828841414,3142.3363406157496,107.84047397062425,23.841018118174087,12.095410874644982
609.0,4.0,106800.81544427207,74590.15353886364,213.7436016545106,16097.090421216823,3069.6272236412456,130.09065997016432,33.35477603186969,15.519075096903796
610.0,4.0,107442.20389233861,42856.302109801996,139.54870733171492,6117.99009658227,3244.0620388761663,114.81614318503767,27.132849951745918,15.378346414050457
611.0,4.0,109902.46162428829,86448.83910649289,59.171433531389866,2075.5221591098316,3393.122262661197,120.11485781987285,29.12124968297261,8.597851920911364
612.0,4.0,110313.44781835347,17185.002748247036,142.72624188783516,5269.80600296754,3456.8924433184084,121.26069746599832,27.585451477809816,19.686899676635623
613.0,4.0,110819.1792771089,15213.641689414138,158.16312982834532,8599.639746169174,3503.6431345563883,134.619293637206,32.890493697395456,16.452639360781
614.0,4.0,112199.21220255282,38043.40725130064,173.90246410703668,16003.351043956283,3071.0888381367713,142.428732950254,41.15180564039263,11.331441568349467
615.0,4.0,112473.16706981111,98668.42213739303,127.91203739624792,4071.475311367384,3335.1270454306014,96.96513167241025,19.046556782052136,16.41085572827301
616.0,4.0,112861.25197696067,47553.949745798775,71.01738402461561,1767.2839612151813,3370.5737798400833,157.0471568411914,49.366427070965706,18.817807981136717
617.0,4.0,112949.42701794642,82590.0895453593,138.86316410358197,5578.914580187762,3224.19172546478,127.0476623241151,32.85619229614097,18.44530282310617
618.0,4.0,114250.03736481743,100011.34697422452,178.67980034604588,9914.047100105996,3154.702845608787,113.40221544778011,25.476784404229967,15.365799217245282
619.0,4.0,114919.44438147394,79097.85067203743,104.04067368317051,2734.2944613294176,3385.0790381953034,152.05054195356442,46.82270106146375,25.23437403880345
620.0,4.0,115889.80383216774,38425.982437797786,184.27080737744186,12295.02439819611,3116.562112086929,133.36919979356702,35.11693465959329,15.48047926871467
621.0,4.0,116930.455547214,103746.95968167845,165.75183435462287,9204.45838181632,3129.2763385033,112.573432486747,25.69198534193766,14.148129506098593
622.0,4.0,118727.82782709353,89405.38973812724,136.084075173581,4956.390416589084,3247.0777192627866,97.68802868181845,19.64281986371683,15.378471274372433
623.0,4.0,121482.55211476478,85049.26471012046,115.8531253766751,4583.105959351774,3290.1608291387843,112.46170345777287,25.935436402961244,13.874833867505869
624.0,5.0,3740.9617460841732,79413.84221797796,107.9620896104768,4077.708596090221,3353.5515741711065,156.79809180350878,49.366897014344666,18.808309543113758
