,loss,n2v_mse,n2v_abs,val_loss,val_n2v_mse,val_n2v_abs,lr
0,0.857714056968689,1.232472538948059,0.857714056968689,0.7566217184066772,0.9752401113510132,0.7566217184066772,0.0004
