xxx
265	5.14E-06
265.2	4.63E-06
265.4	4.16E-06
265.6	3.75E-06
265.8	3.37E-06
266	3.03E-06
266.2	2.73E-06
266.4	2.46E-06
266.6	2.21E-06
266.8	1.99E-06
267	1.79E-06
267.2	1.61E-06
267.4	1.45E-06
267.6	1.30E-06
267.8	1.17E-06
268	1.06E-06
268.2	9.49E-07
268.4	8.54E-07
268.6	7.69E-07
268.8	6.92E-07
269	6.22E-07
269.2	5.60E-07
269.4	5.04E-07
269.6	5.50E-07
269.8	6.15E-07
270	6.87E-07
270.2	7.68E-07
270.4	8.58E-07
270.6	9.59E-07
270.8	1.07E-06
271	1.20E-06
271.2	1.34E-06
271.4	1.50E-06
271.6	1.67E-06
271.8	1.87E-06
272	2.09E-06
272.2	2.33E-06
272.4	2.61E-06
272.6	2.91E-06
272.8	3.26E-06
273	3.64E-06
273.2	4.07E-06
273.4	4.54E-06
273.6	5.08E-06
273.8	5.67E-06
274	6.34E-06
274.2	4.89E-06
274.4	2.58E-06
274.6	1.37E-06
274.8	7.22E-07
275	3.81E-07
275.2	3.78E-07
275.4	3.74E-07
275.6	3.71E-07
275.8	3.67E-07
276	3.64E-07
276.2	3.61E-07
276.4	3.57E-07
276.6	3.54E-07
276.8	3.51E-07
277	3.48E-07
277.2	3.44E-07
277.4	3.41E-07
277.6	3.38E-07
277.8	3.35E-07
278	3.31E-07
278.2	3.26E-07
278.4	3.22E-07
278.6	3.17E-07
278.8	3.12E-07
279	3.08E-07
279.2	3.03E-07
279.4	2.99E-07
279.6	2.95E-07
279.8	2.90E-07
280	2.86E-07
280.2	2.82E-07
280.4	2.78E-07
280.6	2.74E-07
280.8	2.70E-07
281	2.66E-07
281.2	2.62E-07
281.4	2.59E-07
281.6	2.55E-07
281.8	2.51E-07
282	2.47E-07
282.2	2.44E-07
282.4	2.40E-07
282.6	2.41E-07
282.8	2.89E-07
283	3.46E-07
283.2	4.14E-07
283.4	4.96E-07
283.6	5.94E-07
283.8	7.11E-07
284	8.52E-07
284.2	1.02E-06
284.4	1.22E-06
284.6	1.46E-06
284.8	1.75E-06
285	2.10E-06
285.2	1.75E-06
285.4	1.46E-06
285.6	1.22E-06
285.8	1.02E-06
286	8.47E-07
286.2	7.06E-07
286.4	5.89E-07
286.6	4.91E-07
286.8	4.09E-07
287	3.41E-07
287.2	2.85E-07
287.4	2.37E-07
287.6	1.98E-07
287.8	1.65E-07
288	1.51E-07
288.2	1.48E-07
288.4	1.46E-07
288.6	1.44E-07
288.8	1.42E-07
289	1.40E-07
289.2	1.38E-07
289.4	1.36E-07
289.6	1.34E-07
289.8	1.32E-07
290	1.30E-07
290.2	1.28E-07
290.4	1.26E-07
290.6	1.24E-07
290.8	1.22E-07
291	1.21E-07
291.2	1.19E-07
291.4	1.17E-07
291.6	1.15E-07
291.8	1.14E-07
292	1.12E-07
292.2	1.10E-07
292.4	1.09E-07
292.6	1.08E-07
292.8	1.08E-07
293	1.09E-07
293.2	1.10E-07
293.4	1.11E-07
293.6	1.12E-07
293.8	1.13E-07
294	1.14E-07
294.2	1.15E-07
294.4	1.16E-07
294.6	1.17E-07
294.8	1.18E-07
295	1.19E-07
295.2	1.24E-07
295.4	1.29E-07
295.6	1.34E-07
295.8	1.36E-07
296	1.35E-07
296.2	1.33E-07
296.4	1.32E-07
296.6	1.30E-07
296.8	1.29E-07
297	1.27E-07
297.2	1.26E-07
297.4	1.24E-07
297.6	1.23E-07
297.8	1.22E-07
298	1.20E-07
298.2	1.19E-07
298.4	1.18E-07
298.6	1.16E-07
298.8	1.15E-07
299	1.14E-07
299.2	1.12E-07
299.4	1.11E-07
299.6	1.10E-07
299.8	1.09E-07
300	1.08E-07
300.2	1.06E-07
300.4	1.07E-07
300.6	1.16E-07
300.8	1.27E-07
301	1.38E-07
301.2	1.50E-07
301.4	1.64E-07
301.6	1.78E-07
